zipcode,city,metro,state,date,longitude,latitude,median_sale_price,median_list_price,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,Total Population,price
20866,Burtonsville,DC_Metro,Maryland,2020-04-30,-76.9339,39.0922,329900.0,346500.0,39.0,52.0,44.0,24.0,44.0,0.9926699795579536,16365.0,364096.6442114554
20866,Burtonsville,DC_Metro,Maryland,2020-05-31,-76.9339,39.0922,340000.0,341000.0,44.0,48.0,48.0,24.0,28.0,0.994017655316566,16365.0,364805.7514603397
20866,Burtonsville,DC_Metro,Maryland,2020-06-30,-76.9339,39.0922,349750.0,350000.0,44.0,46.0,43.0,21.0,29.0,0.9911619941833408,16365.0,364702.71763246896
20866,Burtonsville,DC_Metro,Maryland,2020-07-31,-76.9339,39.0922,365000.0,360000.0,45.0,52.0,47.0,21.0,26.5,0.9964308651641792,16365.0,365053.1879497845
20866,Burtonsville,DC_Metro,Maryland,2020-08-31,-76.9339,39.0922,365000.0,359000.0,35.0,55.0,49.0,23.0,29.0,0.9993587318313404,16365.0,366801.5868868856
20866,Burtonsville,DC_Metro,Maryland,2020-09-30,-76.9339,39.0922,360000.0,360000.0,41.0,55.0,49.0,21.0,19.5,1.000011221750038,16365.0,369791.947084714
20866,Burtonsville,DC_Metro,Maryland,2020-10-31,-76.9339,39.0922,360000.0,369900.0,41.0,60.0,57.0,28.0,26.0,0.995842404220648,16365.0,373236.56091030943
20866,Burtonsville,DC_Metro,Maryland,2020-11-30,-76.9339,39.0922,360000.0,352500.0,55.0,58.0,57.0,20.0,27.0,1.001038823428426,16365.0,376914.1366442149
20866,Burtonsville,DC_Metro,Maryland,2020-12-31,-76.9339,39.0922,357000.0,351900.0,61.0,56.0,53.0,11.0,27.0,0.9984284160364496,16365.0,380418.8803767276
20866,Burtonsville,DC_Metro,Maryland,2021-01-31,-76.9339,39.0922,354050.0,351400.0,56.0,40.0,36.0,10.0,25.0,0.9991795251267171,16974.0,383680.7109116234
20866,Burtonsville,DC_Metro,Maryland,2021-02-28,-76.9339,39.0922,351100.0,359900.0,45.0,35.0,33.0,12.0,25.0,0.998003903375494,16974.0,387060.8988099705
20866,Burtonsville,DC_Metro,Maryland,2021-03-31,-76.9339,39.0922,368000.0,368500.0,31.0,40.0,40.0,17.0,19.0,1.014940890693785,16974.0,390996.6220015776
20866,Burtonsville,DC_Metro,Maryland,2021-04-30,-76.9339,39.0922,370000.0,375000.0,36.0,51.0,53.0,17.0,11.0,1.0334589337582671,16974.0,395943.82465411536
20866,Burtonsville,DC_Metro,Maryland,2021-05-31,-76.9339,39.0922,377000.0,400000.0,42.0,62.0,65.0,20.0,7.0,1.0422266842928651,16974.0,401437.2830545224
20866,Burtonsville,DC_Metro,Maryland,2021-06-30,-76.9339,39.0922,425750.0,399900.0,60.0,71.0,73.0,23.0,6.0,1.0422169805836596,16974.0,406308.1650659985
20866,Burtonsville,DC_Metro,Maryland,2021-07-31,-76.9339,39.0922,450000.0,449000.0,71.0,73.0,80.0,27.0,11.0,1.0348851448411411,16974.0,409025.34665491385
20866,Burtonsville,DC_Metro,Maryland,2021-08-31,-76.9339,39.0922,467500.0,436950.0,70.0,70.0,74.0,23.0,13.5,1.028870276779831,16974.0,409767.9965324025
20866,Burtonsville,DC_Metro,Maryland,2021-09-30,-76.9339,39.0922,400000.0,397000.0,65.0,66.0,72.0,27.0,20.0,1.0156121426668692,16974.0,409311.6291017958
20866,Burtonsville,DC_Metro,Maryland,2021-10-31,-76.9339,39.0922,397000.0,375000.0,54.0,57.0,55.0,25.0,20.0,1.0089995477480804,16974.0,409073.9093923768
20866,Burtonsville,DC_Metro,Maryland,2021-11-30,-76.9339,39.0922,375000.0,375000.0,49.0,50.0,45.0,21.0,22.5,1.003011991127319,16974.0,409580.259075464
20866,Burtonsville,DC_Metro,Maryland,2021-12-31,-76.9339,39.0922,377500.0,389000.0,46.0,43.0,33.0,14.0,32.0,1.0033951282883458,16974.0,410895.34006918926
20866,Burtonsville,DC_Metro,Maryland,2022-01-31,-76.9339,39.0922,375000.0,412150.0,43.0,38.0,24.0,8.0,32.0,1.0017751960259806,16791.0,413903.668984195
20866,Burtonsville,DC_Metro,Maryland,2022-02-28,-76.9339,39.0922,385500.0,406950.0,40.0,32.0,30.0,12.0,35.5,1.0040698531338883,16791.0,418293.33705911535
20866,Burtonsville,DC_Metro,Maryland,2022-03-31,-76.9339,39.0922,412000.0,423000.0,34.0,33.0,33.0,6.0,26.0,1.0127630840526107,16791.0,424491.17952292535
20866,Burtonsville,DC_Metro,Maryland,2022-04-30,-76.9339,39.0922,417300.0,435000.0,30.0,39.0,50.0,19.0,10.0,1.0210208903859213,16791.0,430834.53169973375
20866,Burtonsville,DC_Metro,Maryland,2022-05-31,-76.9339,39.0922,442000.0,499990.0,37.0,42.0,51.0,14.0,10.0,1.0282234892007776,16791.0,436450.2509537316
20866,Burtonsville,DC_Metro,Maryland,2022-06-30,-76.9339,39.0922,472500.0,465000.0,40.0,48.0,56.0,13.0,9.0,1.023948883761317,16791.0,440083.4144768471
20866,Burtonsville,DC_Metro,Maryland,2022-07-31,-76.9339,39.0922,512500.0,402450.0,44.0,45.0,52.0,22.0,8.0,1.024281149500941,16791.0,440893.2530610486
20866,Burtonsville,DC_Metro,Maryland,2022-08-31,-76.9339,39.0922,475000.0,404900.0,41.0,41.0,43.0,13.0,15.0,1.0180594821195024,16791.0,439472.077549824
20866,Burtonsville,DC_Metro,Maryland,2022-09-30,-76.9339,39.0922,456000.0,415000.0,33.0,36.0,38.0,17.0,17.5,1.0133536415792233,16791.0,436841.1579805875
20866,Burtonsville,DC_Metro,Maryland,2022-10-31,-76.9339,39.0922,435000.0,485000.0,34.0,31.0,31.0,12.0,32.5,1.0084435662621345,16791.0,434692.65386570577
20866,Burtonsville,DC_Metro,Maryland,2022-11-30,-76.9339,39.0922,428812.0,415000.0,27.0,29.0,33.0,14.0,30.0,1.0065035941603877,16791.0,433273.7758716549
20866,Burtonsville,DC_Metro,Maryland,2022-12-31,-76.9339,39.0922,422500.0,399900.0,26.0,23.0,25.0,11.0,29.5,1.004015422748603,16791.0,432630.3441684122
20866,Burtonsville,DC_Metro,Maryland,2023-01-31,-76.9339,39.0922,420000.0,399900.0,18.0,25.0,25.0,12.0,28.0,1.0015932832049763,16680.0,432870.0934544518
20866,Burtonsville,DC_Metro,Maryland,2023-02-28,-76.9339,39.0922,413000.0,375000.0,22.0,22.0,21.0,8.0,28.0,0.9985439827229216,16680.0,433865.6918472726
20866,Burtonsville,DC_Metro,Maryland,2023-03-31,-76.9339,39.0922,405000.0,385000.0,21.0,30.0,29.0,8.0,24.0,1.0036653785650094,16680.0,435005.6580478811
20866,Burtonsville,DC_Metro,Maryland,2023-04-30,-76.9339,39.0922,388750.0,380000.0,28.0,31.0,31.0,7.0,20.0,1.0067970723310606,16680.0,436730.59069996217
20866,Burtonsville,DC_Metro,Maryland,2023-05-31,-76.9339,39.0922,393500.0,406000.0,30.0,35.0,42.0,14.0,7.0,1.0274041592023004,16680.0,438901.0190338392
20866,Burtonsville,DC_Metro,Maryland,2023-06-30,-76.9339,39.0922,405000.0,512450.0,37.0,29.0,32.0,9.0,11.0,1.0227300260628718,16680.0,441787.8755984013
20866,Burtonsville,DC_Metro,Maryland,2023-07-31,-76.9339,39.0922,450000.0,425000.0,29.0,32.0,36.0,17.0,11.0,1.0193470339713768,16680.0,443802.276844543
20866,Burtonsville,DC_Metro,Maryland,2023-08-31,-76.9339,39.0922,431000.0,405000.0,34.0,36.0,35.0,14.0,16.5,1.02743284971154,16680.0,445011.2828010198
20866,Burtonsville,DC_Metro,Maryland,2023-09-30,-76.9339,39.0922,416000.0,402450.0,34.0,40.0,38.0,12.0,15.0,1.033536286584372,16680.0,445066.0103499239
20866,Burtonsville,DC_Metro,Maryland,2023-10-31,-76.9339,39.0922,415000.0,416250.0,37.0,33.0,30.0,9.0,22.0,1.0309866707406758,16680.0,444685.5303725158
20866,Burtonsville,DC_Metro,Maryland,2023-11-30,-76.9339,39.0922,420000.0,417500.0,27.0,23.0,17.0,10.0,22.0,1.008297317536656,16680.0,444114.31370117486
20866,Burtonsville,DC_Metro,Maryland,2023-12-31,-76.9339,39.0922,449950.0,415000.0,18.0,15.0,15.0,10.0,29.5,1.000658612954126,16680.0,443771.520885709
20912,Takoma Park,DC_Metro,Maryland,2012-03-31,-77.0007,38.9832,227750.0,375000.0,44.0,62.0,79.0,70.0,103.0,0.9633090997382436,24804.0,398753.0934297254
20912,Takoma Park,DC_Metro,Maryland,2012-04-30,-77.0007,38.9832,237755.0,399000.0,58.0,69.0,89.0,71.0,80.0,0.9620747424614724,24804.0,398545.825077279
20912,Takoma Park,DC_Metro,Maryland,2012-05-31,-77.0007,38.9832,303750.0,399000.0,74.0,85.0,99.0,78.0,55.0,0.9785118529358844,24804.0,399599.0145060901
20912,Takoma Park,DC_Metro,Maryland,2012-06-30,-77.0007,38.9832,386250.0,347000.0,74.0,76.0,86.0,63.0,34.5,0.97624126577178,24804.0,400922.44856140873
20912,Takoma Park,DC_Metro,Maryland,2012-07-31,-77.0007,38.9832,384000.0,319450.0,79.0,78.0,82.0,68.0,23.5,0.987393855451398,24804.0,401197.1082687339
20912,Takoma Park,DC_Metro,Maryland,2012-08-31,-77.0007,38.9832,385000.0,329000.0,82.0,78.0,69.0,57.0,21.0,0.9809741264168436,24804.0,402102.9223025131
20912,Takoma Park,DC_Metro,Maryland,2012-09-30,-77.0007,38.9832,344000.0,369900.0,72.0,67.0,70.0,59.0,21.5,0.9776309359113754,24804.0,404893.514070595
20912,Takoma Park,DC_Metro,Maryland,2012-10-31,-77.0007,38.9832,358000.0,372450.0,59.0,65.0,68.0,57.0,38.5,0.9736085431829052,24804.0,408945.44541895535
20912,Takoma Park,DC_Metro,Maryland,2012-11-30,-77.0007,38.9832,300000.0,364450.0,58.0,62.0,68.0,58.0,37.0,0.9861465764250164,24804.0,412465.9271616104
20912,Takoma Park,DC_Metro,Maryland,2012-12-31,-77.0007,38.9832,317500.0,299900.0,60.0,65.0,47.0,46.0,45.5,0.9910690987178808,24804.0,415158.20512821566
20912,Takoma Park,DC_Metro,Maryland,2013-01-31,-77.0007,38.9832,317500.0,319450.0,58.0,67.0,42.0,36.0,24.5,0.9936725443807966,24857.0,417246.0526096479
20912,Takoma Park,DC_Metro,Maryland,2013-02-28,-77.0007,38.9832,315000.0,324900.0,41.0,48.0,42.0,35.0,62.0,0.9906225072341848,24857.0,419540.7809259968
20912,Takoma Park,DC_Metro,Maryland,2013-03-31,-77.0007,38.9832,307500.0,369900.0,40.0,54.0,64.0,28.0,59.0,0.9963658707627576,24857.0,421911.8615712057
20912,Takoma Park,DC_Metro,Maryland,2013-04-30,-77.0007,38.9832,375000.0,399999.0,49.0,61.0,87.0,30.0,34.5,0.9995910820645396,24857.0,425210.8786566328
20912,Takoma Park,DC_Metro,Maryland,2013-05-31,-77.0007,38.9832,389000.0,399900.0,73.0,81.0,101.0,42.0,16.0,1.0018166339775334,24857.0,429072.3235686941
20912,Takoma Park,DC_Metro,Maryland,2013-06-30,-77.0007,38.9832,382500.0,399900.0,88.0,93.0,99.0,39.0,15.0,0.998226261986026,24857.0,431745.16796027264
20912,Takoma Park,DC_Metro,Maryland,2013-07-31,-77.0007,38.9832,345000.0,349000.0,96.0,92.0,77.0,36.0,11.0,1.0005084855018305,24857.0,432073.2121456429
20912,Takoma Park,DC_Metro,Maryland,2013-08-31,-77.0007,38.9832,305000.0,327900.0,85.0,81.0,65.0,36.0,11.0,0.9984830308197842,24857.0,430771.51678922586
20912,Takoma Park,DC_Metro,Maryland,2013-09-30,-77.0007,38.9832,315000.0,339000.0,73.0,74.0,77.0,54.0,28.0,0.9998357700763028,24857.0,431160.64965127554
20912,Takoma Park,DC_Metro,Maryland,2013-10-31,-77.0007,38.9832,295000.0,379000.0,61.0,71.0,85.0,45.0,27.5,0.9931874633016816,24857.0,433447.9578055031
20912,Takoma Park,DC_Metro,Maryland,2013-11-30,-77.0007,38.9832,333500.0,389000.0,60.0,73.0,79.0,41.0,14.0,0.996343887770254,24857.0,437037.2432223577
20912,Takoma Park,DC_Metro,Maryland,2013-12-31,-77.0007,38.9832,356750.0,399900.0,64.0,70.0,47.0,31.0,15.0,0.9998912603136864,24857.0,440152.4966883191
20912,Takoma Park,DC_Metro,Maryland,2014-01-31,-77.0007,38.9832,385000.0,374900.0,54.0,56.0,45.0,34.0,17.5,0.992917989772348,24264.0,443087.7412962928
20912,Takoma Park,DC_Metro,Maryland,2014-02-28,-77.0007,38.9832,385000.0,352450.0,45.0,49.0,46.0,31.0,27.0,0.9786144490112476,24264.0,447154.4756048731
20912,Takoma Park,DC_Metro,Maryland,2014-03-31,-77.0007,38.9832,342000.0,349900.0,44.0,51.0,61.0,31.0,20.0,0.9684499249972096,24264.0,450696.6570834082
20912,Takoma Park,DC_Metro,Maryland,2014-04-30,-77.0007,38.9832,320000.0,400000.0,48.0,56.0,65.0,34.0,24.5,0.9834991349261912,24264.0,454565.5014592537
20912,Takoma Park,DC_Metro,Maryland,2014-05-31,-77.0007,38.9832,315000.0,400000.0,55.0,69.0,77.0,34.0,14.0,0.9973293811418804,24264.0,456796.44718112313
20912,Takoma Park,DC_Metro,Maryland,2014-06-30,-77.0007,38.9832,419000.0,439000.0,63.0,72.0,73.0,30.0,11.0,1.0084492794250794,24264.0,458484.8887970741
20912,Takoma Park,DC_Metro,Maryland,2014-07-31,-77.0007,38.9832,455000.0,428850.0,64.0,70.0,74.0,38.0,11.0,1.0030189598145842,24264.0,459206.3978944735
20912,Takoma Park,DC_Metro,Maryland,2014-08-31,-77.0007,38.9832,501500.0,399850.0,63.0,69.0,76.0,51.0,10.0,1.0057795710344906,24264.0,459562.02106883697
20912,Takoma Park,DC_Metro,Maryland,2014-09-30,-77.0007,38.9832,455500.0,399900.0,56.0,67.0,77.0,48.0,10.0,1.0046335914351898,24264.0,461529.9990855167
20912,Takoma Park,DC_Metro,Maryland,2014-10-31,-77.0007,38.9832,430500.0,399900.0,56.0,60.0,72.0,47.0,10.0,1.006619520269852,24264.0,463823.65883594303
20912,Takoma Park,DC_Metro,Maryland,2014-11-30,-77.0007,38.9832,370500.0,399000.0,54.0,58.0,54.0,36.0,20.5,0.99911149860417,24264.0,466150.0583026738
20912,Takoma Park,DC_Metro,Maryland,2014-12-31,-77.0007,38.9832,401500.0,362155.0,50.0,48.0,36.0,25.0,19.5,0.9913751804840204,24264.0,467084.6415281955
20912,Takoma Park,DC_Metro,Maryland,2015-01-31,-77.0007,38.9832,377500.0,300000.0,44.0,45.0,25.0,20.0,33.0,0.982640706128836,24993.0,467606.4151555048
20912,Takoma Park,DC_Metro,Maryland,2015-02-28,-77.0007,38.9832,390000.0,300000.0,33.0,40.0,27.0,23.0,49.5,0.9783215952763205,24993.0,468845.95893951296
20912,Takoma Park,DC_Metro,Maryland,2015-03-31,-77.0007,38.9832,390000.0,360500.0,29.0,42.0,48.0,25.0,49.5,0.97787166223633,24993.0,470474.0019415847
20912,Takoma Park,DC_Metro,Maryland,2015-04-30,-77.0007,38.9832,440000.0,442500.0,39.0,55.0,62.0,25.0,12.0,1.0126475711083558,24993.0,472224.4920929184
20912,Takoma Park,DC_Metro,Maryland,2015-05-31,-77.0007,38.9832,456350.0,489000.0,52.0,60.0,72.0,31.0,11.0,1.018091227253282,24993.0,474049.2605822503
20912,Takoma Park,DC_Metro,Maryland,2015-06-30,-77.0007,38.9832,465350.0,485000.0,60.0,62.0,75.0,35.0,9.0,1.0218806694753726,24993.0,475138.5652019554
20912,Takoma Park,DC_Metro,Maryland,2015-07-31,-77.0007,38.9832,485000.0,430350.0,55.0,63.0,80.0,39.0,8.5,1.017188477952786,24993.0,475112.2697296576
20912,Takoma Park,DC_Metro,Maryland,2015-08-31,-77.0007,38.9832,476000.0,429000.0,58.0,63.0,69.0,37.0,11.0,1.0038814767774338,24993.0,474256.9409366546
20912,Takoma Park,DC_Metro,Maryland,2015-09-30,-77.0007,38.9832,465000.0,375000.0,57.0,68.0,59.0,38.0,17.0,1.0008783681917202,24993.0,474362.052999066
20912,Takoma Park,DC_Metro,Maryland,2015-10-31,-77.0007,38.9832,466000.0,412000.0,56.0,63.0,47.0,34.0,25.0,0.99340538608527,24993.0,475444.4424131298
20912,Takoma Park,DC_Metro,Maryland,2015-11-30,-77.0007,38.9832,439500.0,349900.0,50.0,58.0,53.0,38.0,34.0,0.9945406910249944,24993.0,476105.0373534007
20912,Takoma Park,DC_Metro,Maryland,2015-12-31,-77.0007,38.9832,392000.0,435000.0,42.0,49.0,47.0,29.0,30.0,0.9830503069960131,24993.0,476924.6737466113
20912,Takoma Park,DC_Metro,Maryland,2016-01-31,-77.0007,38.9832,350000.0,374500.0,35.0,39.0,40.0,26.0,33.0,0.9783185712214396,26098.0,479365.040015734
20912,Takoma Park,DC_Metro,Maryland,2016-02-29,-77.0007,38.9832,341000.0,439000.0,30.0,35.0,29.0,25.0,32.0,0.9703705302429096,26098.0,481826.3609447361
20912,Takoma Park,DC_Metro,Maryland,2016-03-31,-77.0007,38.9832,424500.0,449000.0,28.0,33.0,45.0,34.0,41.0,0.9702891875341922,26098.0,482933.9618443058
20912,Takoma Park,DC_Metro,Maryland,2016-04-30,-77.0007,38.9832,446000.0,479950.0,32.0,45.0,64.0,46.0,30.0,0.9783920830469012,26098.0,483035.84285260126
20912,Takoma Park,DC_Metro,Maryland,2016-05-31,-77.0007,38.9832,548750.0,449500.0,42.0,57.0,87.0,51.0,20.0,1.0017788755751056,26098.0,483965.73976471135
20912,Takoma Park,DC_Metro,Maryland,2016-06-30,-77.0007,38.9832,485000.0,435000.0,63.0,77.0,86.0,41.0,12.0,1.007785705973964,26098.0,487543.7676646997
20912,Takoma Park,DC_Metro,Maryland,2016-07-31,-77.0007,38.9832,495000.0,424900.0,76.0,80.0,82.0,42.0,15.0,1.0086045786549676,26098.0,491709.736921876
20912,Takoma Park,DC_Metro,Maryland,2016-08-31,-77.0007,38.9832,447000.0,412450.0,78.0,72.0,64.0,38.0,18.0,1.0045603346833505,26098.0,495586.65798892337
20912,Takoma Park,DC_Metro,Maryland,2016-09-30,-77.0007,38.9832,450000.0,425000.0,62.0,53.0,61.0,45.0,24.0,1.004054726119861,26098.0,497830.9516387448
20912,Takoma Park,DC_Metro,Maryland,2016-10-31,-77.0007,38.9832,426250.0,425000.0,54.0,51.0,57.0,46.0,26.0,1.008840583092259,26098.0,500150.0255303001
20912,Takoma Park,DC_Metro,Maryland,2016-11-30,-77.0007,38.9832,441000.0,444900.0,46.0,48.0,51.0,35.0,20.5,1.0052028354323082,26098.0,503898.8987719768
20912,Takoma Park,DC_Metro,Maryland,2016-12-31,-77.0007,38.9832,430000.0,414900.0,41.0,44.0,41.0,37.0,18.0,0.9992679115206812,26098.0,508148.706665302
20912,Takoma Park,DC_Metro,Maryland,2017-01-31,-77.0007,38.9832,399000.0,342500.0,37.0,37.0,34.0,30.0,31.0,0.9783189165379164,26221.0,510949.3739489645
20912,Takoma Park,DC_Metro,Maryland,2017-02-28,-77.0007,38.9832,385000.0,399450.0,39.0,42.0,40.0,27.0,46.0,0.9795210492962564,26221.0,512877.8589187025
20912,Takoma Park,DC_Metro,Maryland,2017-03-31,-77.0007,38.9832,342500.0,419950.0,45.0,51.0,56.0,35.0,45.5,0.9873806907867808,26221.0,515120.8164596427
20912,Takoma Park,DC_Metro,Maryland,2017-04-30,-77.0007,38.9832,436500.0,462450.0,49.0,53.0,66.0,31.0,33.5,1.0005883656939876,26221.0,517379.11656037247
20912,Takoma Park,DC_Metro,Maryland,2017-05-31,-77.0007,38.9832,499900.0,449000.0,56.0,60.0,81.0,27.0,12.0,1.01340545314297,26221.0,519107.5343615685
20912,Takoma Park,DC_Metro,Maryland,2017-06-30,-77.0007,38.9832,505000.0,460000.0,69.0,72.0,81.0,32.0,10.0,1.0241620499856638,26221.0,519095.63145542657
20912,Takoma Park,DC_Metro,Maryland,2017-07-31,-77.0007,38.9832,442000.0,432000.0,81.0,77.0,80.0,35.0,10.0,1.0238887897093885,26221.0,518395.9575333832
20912,Takoma Park,DC_Metro,Maryland,2017-08-31,-77.0007,38.9832,425000.0,412000.0,75.0,66.0,68.0,30.0,8.5,1.0216828666998832,26221.0,516848.6705820365
20912,Takoma Park,DC_Metro,Maryland,2017-09-30,-77.0007,38.9832,431500.0,425000.0,63.0,58.0,61.0,35.0,10.0,1.0130593917862132,26221.0,516315.1577687087
20912,Takoma Park,DC_Metro,Maryland,2017-10-31,-77.0007,38.9832,427000.0,425000.0,51.0,57.0,60.0,37.0,13.0,1.006239209145714,26221.0,516928.0048060406
20912,Takoma Park,DC_Metro,Maryland,2017-11-30,-77.0007,38.9832,470000.0,489000.0,49.0,50.0,60.0,36.0,23.0,0.997935311188598,26221.0,518551.3902324463
20912,Takoma Park,DC_Metro,Maryland,2017-12-31,-77.0007,38.9832,473500.0,469900.0,54.0,53.0,45.0,26.0,27.0,0.9887553098399884,26221.0,520272.4494454229
20912,Takoma Park,DC_Metro,Maryland,2018-01-31,-77.0007,38.9832,500000.0,495000.0,47.0,52.0,35.0,18.0,27.0,0.9853149241938036,26089.0,522306.43397463486
20912,Takoma Park,DC_Metro,Maryland,2018-02-28,-77.0007,38.9832,455000.0,450000.0,53.0,48.0,25.0,15.0,27.0,0.9908516736282608,26089.0,524230.5920300408
20912,Takoma Park,DC_Metro,Maryland,2018-03-31,-77.0007,38.9832,435000.0,472400.0,40.0,54.0,40.0,17.0,29.0,0.9959819551825604,26089.0,526043.0655495761
20912,Takoma Park,DC_Metro,Maryland,2018-04-30,-77.0007,38.9832,422500.0,519000.0,46.0,60.0,57.0,23.0,28.0,1.01095145545553,26089.0,527398.6252566107
20912,Takoma Park,DC_Metro,Maryland,2018-05-31,-77.0007,38.9832,530000.0,509900.0,49.0,75.0,75.0,22.0,7.0,1.0175467336191202,26089.0,528864.3864624792
20912,Takoma Park,DC_Metro,Maryland,2018-06-30,-77.0007,38.9832,535000.0,519000.0,70.0,75.0,83.0,29.0,9.0,1.0146140882928354,26089.0,530313.3461431251
20912,Takoma Park,DC_Metro,Maryland,2018-07-31,-77.0007,38.9832,523200.0,490000.0,72.0,71.0,80.0,38.0,9.0,1.008586408383063,26089.0,531955.0337730171
20912,Takoma Park,DC_Metro,Maryland,2018-08-31,-77.0007,38.9832,478000.0,490000.0,63.0,66.0,72.0,30.0,14.0,1.0078207251189182,26089.0,533213.5278539511
20912,Takoma Park,DC_Metro,Maryland,2018-09-30,-77.0007,38.9832,400000.0,459000.0,57.0,58.0,65.0,40.0,25.0,0.9978086879491,26089.0,533842.9711576212
20912,Takoma Park,DC_Metro,Maryland,2018-10-31,-77.0007,38.9832,465000.0,393500.0,59.0,58.0,68.0,47.0,25.0,0.992948737879596,26089.0,534167.7784361948
20912,Takoma Park,DC_Metro,Maryland,2018-11-30,-77.0007,38.9832,447500.0,403500.0,60.0,63.0,72.0,42.0,32.0,0.9854972054314808,26089.0,535464.1387264915
20912,Takoma Park,DC_Metro,Maryland,2018-12-31,-77.0007,38.9832,445000.0,389000.0,63.0,56.0,57.0,37.0,35.5,0.9901920893579268,26089.0,537326.6568536815
20912,Takoma Park,DC_Metro,Maryland,2019-01-31,-77.0007,38.9832,435000.0,365750.0,58.0,52.0,43.0,32.0,45.0,0.9892402440387682,26239.0,539794.0567008421
20912,Takoma Park,DC_Metro,Maryland,2019-02-28,-77.0007,38.9832,351668.5,425000.0,56.0,46.0,39.0,33.0,50.0,0.9890749677356548,26239.0,542882.03217716
20912,Takoma Park,DC_Metro,Maryland,2019-03-31,-77.0007,38.9832,400000.0,450000.0,50.0,57.0,57.0,31.0,39.0,1.0008862225784765,26239.0,547336.3069108931
20912,Takoma Park,DC_Metro,Maryland,2019-04-30,-77.0007,38.9832,420000.0,525000.0,53.0,77.0,77.0,42.0,24.0,1.0088239186583194,26239.0,551568.7344175711
20912,Takoma Park,DC_Metro,Maryland,2019-05-31,-77.0007,38.9832,444500.0,492450.0,68.0,87.0,88.0,36.0,17.0,1.0198118062018724,26239.0,552968.9847903835
20912,Takoma Park,DC_Metro,Maryland,2019-06-30,-77.0007,38.9832,517500.0,522450.0,72.0,83.0,84.0,37.0,13.0,1.0205255515885867,26239.0,552440.7847399622
20912,Takoma Park,DC_Metro,Maryland,2019-07-31,-77.0007,38.9832,480000.0,479950.0,72.0,77.0,70.0,35.0,13.0,1.0195085544866958,26239.0,550681.2635466785
20912,Takoma Park,DC_Metro,Maryland,2019-08-31,-77.0007,38.9832,485000.0,499900.0,65.0,64.0,64.0,39.0,28.0,1.0088741868107265,26239.0,549456.5346841017
20912,Takoma Park,DC_Metro,Maryland,2019-09-30,-77.0007,38.9832,468000.0,522500.0,57.0,64.0,65.0,43.0,29.5,1.0027090196915056,26239.0,548549.1942041862
20912,Takoma Park,DC_Metro,Maryland,2019-10-31,-77.0007,38.9832,485000.0,549450.0,61.0,64.0,63.0,34.0,33.0,0.997895823790994,26239.0,549468.9884209065
20912,Takoma Park,DC_Metro,Maryland,2019-11-30,-77.0007,38.9832,484500.0,531950.0,58.0,60.0,50.0,28.0,31.5,0.9964504391019042,26239.0,551351.7316661358
20912,Takoma Park,DC_Metro,Maryland,2019-12-31,-77.0007,38.9832,535000.0,475000.0,54.0,46.0,33.0,21.0,37.0,0.9913889278236006,26239.0,552785.6166036649
20912,Takoma Park,DC_Metro,Maryland,2020-01-31,-77.0007,38.9832,520000.0,259900.0,39.0,33.0,25.0,23.0,40.0,0.993541736832897,26140.0,553935.6430187024
20912,Takoma Park,DC_Metro,Maryland,2020-02-29,-77.0007,38.9832,480000.0,364999.5,32.0,31.0,28.0,23.0,69.0,0.9870752189673202,26140.0,555284.7671436793
20912,Takoma Park,DC_Metro,Maryland,2020-03-31,-77.0007,38.9832,385500.0,487500.0,24.0,40.0,42.0,26.0,88.0,0.9934163241172184,26140.0,557838.4576082748
20912,Takoma Park,DC_Metro,Maryland,2020-04-30,-77.0007,38.9832,400000.0,499950.0,39.0,49.0,48.0,27.0,40.0,0.9957060735301484,26140.0,560142.5553260655
20912,Takoma Park,DC_Metro,Maryland,2020-05-31,-77.0007,38.9832,529825.0,527000.0,44.0,59.0,62.0,33.0,23.0,1.009703757136058,26140.0,561220.8060691308
20912,Takoma Park,DC_Metro,Maryland,2020-06-30,-77.0007,38.9832,542350.0,525000.0,56.0,64.0,60.0,27.0,23.0,1.0026354672925857,26140.0,560314.0896530274
20912,Takoma Park,DC_Metro,Maryland,2020-07-31,-77.0007,38.9832,575000.0,505500.0,55.0,70.0,66.0,28.0,24.0,1.006487809685791,26140.0,560462.267725448
20912,Takoma Park,DC_Metro,Maryland,2020-08-31,-77.0007,38.9832,545500.0,549900.0,60.0,68.0,61.0,27.0,22.0,1.0159934810993527,26140.0,563285.3515800234
20912,Takoma Park,DC_Metro,Maryland,2020-09-30,-77.0007,38.9832,528000.0,529000.0,64.0,71.0,66.0,24.0,21.0,1.0269150195528562,26140.0,570464.0789576165
20912,Takoma Park,DC_Metro,Maryland,2020-10-31,-77.0007,38.9832,525000.0,529000.0,67.0,57.0,59.0,22.0,16.0,1.041987010323124,26140.0,579296.9171554801
20912,Takoma Park,DC_Metro,Maryland,2020-11-30,-77.0007,38.9832,530000.0,457500.0,53.0,51.0,58.0,27.0,13.0,1.044727165781995,26140.0,589171.8710594479
20912,Takoma Park,DC_Metro,Maryland,2020-12-31,-77.0007,38.9832,565000.0,480000.0,53.0,46.0,54.0,20.0,13.0,1.041060764728316,26140.0,598008.3577731891
